translated_text,class
"Katika kipindi cha majuma mawili ya mwisho ya utawala wa Donald Trump, serikali ya Marekani imekumbwa na vurugu za mabomu kufuatia kashfa ya Urusi, na kwa hakika inachukua madhara kwa utawala wake. Yaonekana, mambo katika White House yamefanyika kuwa mabaya sana hivi kwamba wafanyakazi wanaangalia mbele na tayari wameanza kutoa maoni yao.",0
"Katika Siku ya Taifa ya Sala, Donald Trump alipiga kelele katika Korea Kusini na Korea Kaskazini, wakati ambapo wasimamizi wake wanataka msaada kwa waathirika wa Kimbunga Harvey ili kutoa mkopo ambao ungeongeza deni la serikali. Kwa hiyo, Trump anapaswa kuwa na deni kubwa kwa ajili ya watu wasiopendelea mabadiliko na ambao wameonya viongozi wa chama cha NGP wasianzishe mpango wa kutoa misaada.",0
"Katika kipindi chote cha uchaguzi, Donald Trump special amekuwa mrejeli. Yeye alisema kuwa yeye huwaachilia kama angeshinda, lakini mbali sana, kricketi.",0
"Kama Trump ana nia ya kuweka jina lake kwenye kitu fulani, unajua ni lazima iwe ni jambo baya hata kama anasema ni jambo la ajabu.",0
"Akitoa maoni yake, Lithes alikuwa akitoa maoni yake ya makosa. Alikuwa akitoa maoni yake ya makosa.",0
"Kwa muda mrefu watu wamekuwa wakikisia juu ya Donald Trump hali ya akili. Wakati mmoja ilionekana kuwa jambo lisilo la kawaida kudokeza kwamba huenda mtu fulani mwenye kichaa, Trump mwenye tabia ya kutisha ndiye hasa tangu awe na sheria za nyuklia.",0
"Bill na Hillary Clinton wamekuwa katika ndoa kwa miaka 41 leo. Bila shaka, ndoa yao imekuwa na mafanikio ya umma, lakini tofauti na nusu ya Wamarekani wote (na Donald Trump, ambaye amekuwa katika ndoa mara tatu na amedanganya kwa fahari wake zake wote), bado waliishikilia kwenye mtandao wa Twita ili kuhakikisha kwamba anaipenda zaidi ya miaka 41 iliyopita.",0
"Donald Trump alikuwa na mtazamo mbaya sana, na watu wenye msimamo mkali wameruka kwa ndege katika hali ya wasiwasi. Katika Ijumaa (Siku ya 5), sauti ya Trump ipate kuwa mwandishi wa Hollywood Billy Bush kwamba yeye ni maarufu sana hivi kwamba anaweza kumkamata mwanamke yeyote anayeonekana kuwa mrembo kwa kura.",0
"Donald Trump na Republicans wako karibu kuthibitisha mara moja na kwa yote kwamba hawawezi kutawala. Pamoja na kudhibiti Bunge na Ikulu, Jamhuri ya Marekani inakaribia kusitishwa kwa kuifunga serikali kwa sababu Trump anataka fedha kwa ajili ya ukuta usio na faida yoyote.",0
"NEWmis YORK (Wasimamizi) - Wanasheria wa Connecticut walipitisha tatizo la dola bilioni 4.3 za Marekani, karibu miezi minne baada ya hapo, hilo linatarajiwa kusaidia jiji la Hartford kuepuka kufilisika kupitia maandalizi ya misaada ya serikali. Mpango wa matumizi ya fedha kwa ajili ya miaka 2018 na 2019 ukopaji wa dola bilioni 3.5 za Marekani, kwa sehemu ya kodi na malipo ya bidhaa za tumbaku, hisa na mapato ya chini ya familia.",1
"Ni kwa sababu ya hali ya chini ya kampeni ya urais ya Donald Trump inaweza kujumlishwa kwa maneno machache tu: Mambo yanazidi na ni makosa yote ya Obama. Kwa Trump, twiti hii inarahisisha maisha yake juu ya umaskini: Nchi yetu haihisi kuwa kubwa kwa mamilioni ya watu wa ajabu wanaoishi katika umaskini na hali ya kukata tamaa.",0
Ni kwa sababu ya jitihada za kutafuta amani kwa ajili ya serikali ya Marekani.,0
"Kwa wazi, Donald Trump ni msichana mdogo mwenye thamani ambaye ni mgonjwa kwa sababu ya kumaanisha zamani Congressman Lieu akisema mambo kuhusu baba yake. Ndiyo, anaweza kuwa mkuu wa nyumba, lakini Ivanka anafikiri kwamba Bunge lina haki ya kuona twiti zake vizuri, anafikiri Congress Ted Lieu, hata hivyo, Lieu alitwiti picha inayoonyesha kwamba Ivanka amezuiwa. Yeye anahofia kuwa yeye ni rais wa Marekani.",0
"Kama vile walivyofanya wakati na baada ya Kimbunga Katrina miaka 12 iliyopita, Mexico imetoa msaada katika urafiki na msaada kwa jimbo la Texas ili kuwasaidia Kimbunga Harvey.",0
"MYHINGTON (Wasimamizi wa sheria) - Mwakilishi wa U.S. John Conyers alisema katika taarifa ya barua pepe juu ya Jumapili. Conyclator alisema kwamba wakati alipokuwa akipinga madai, wakati wa maafikisho ya sheria katika kesi yake, yeye hakupinga tena kesi hiyo.",1
"YEHINGTON (Routers) - Dreder Republicans in the U.S. Seneti, ikionesha jinsi Rais Donald Trumps nomines anavyothibitishwa, Jumanne wito wa mabadiliko katika chumba cha Oxfords ili kuharakisha mchakato wa kibali.",1
"Siku ya Jumatatu, Waziri wa propaganda Trump Kellyanne Conway alitambaa kutoka kwenye mlango wake mwembamba ili kutetea kwa mara nyingine tena udanganyifu wa wakati huu, Trump sket fexy na hoja zisizo na msingi kwamba Rais Obama alipiga waya zake kwenye Mnara wa Trump. Yeye ni rais wa Marekani, ana taarifa na akili kwamba wengine wetu hatutetei, Conway alimwambia Fox News, akiongeza kwamba idadi ya vyombo vya habari vinavyoaminika viliripoti kuwa kulikuwa na shughuli zote za kisiasa wakati wa kampeni ya kuonesha pale pale.",0
"MYHINGTON (Wasimamizi) - Mwenyekiti wa Halmashauri ya Rufani ya Nyumba ya Marekani siku ya Jumatano alianzisha muswada wa kufadhili serikali mpaka Jan. 19 wakati Bunge lifanyapo kazi juu ya sheria ya muda mrefu zaidi, jopo lilisema katika taarifa. Muswada huo uliozinduliwa na Mwakilishi wa Republican Rodney Frelinghuysen ungelipia kikamili programu za ulinzi wa kitaifa kwa mwaka mzima 2018 na kutia ndani fedha kwa ajili ya Shirika la Bima ya Watoto, taarifa hiyo.",1
"VIENNA (Wasimamizi) - Mkuu wa U.N.Atomimirog alisema tena siku ya Ijumaa kwamba Irani ilikuwa chini ya ulimwengu wote mzima tawala za uhakiki wa nyuklia zilizo imara kabisa baada ya Marekani Rais Donald Trump kupiga pigo dhidi ya mkataba wa mwaka 2015 wa nyuklia wa Iran, kwa kukiuka mamlaka nyingine za ulimwengu. NCThe an anmotherational projected by Iran chini ya JCPOA inatekelezwa, Aus Yukuyaano, mkurugenzi mkuu wa Shirika la Kimataifa la Nishati. Alitaja jina la mpango wa mpango huo wa amani ya nyuklia.",1
"JUBA (Uuters) - The United States imepoteza tumaini katika Sudani ya Kusini kwa serikali ya kutoa misaada kwa ajili ya kuchochea vita ya wenyewe kwa wenyewe na ni lazima alete amani au apoteze utegemezo kutoka Washington, U.S. Balozi wa Umoja wa Mataifa Nikki Haley aliiambia taifa Salva Kiir.",1
"Gary Cohn, ambaye ni mshauri wa mambo ya kiuchumi, amenunua kufuli ya kodi, hisa na pipa hadi mahali ambapo yaelekea ameshikilia sana maoni ya kwamba kwa kweli kuna faida za kiuchumi.",0
Shirika la bima la Bunge la Marekani lilisema mnamo Jumatano kwamba kufutilia mbali amri ya Obama ya bima kungeongeza idadi ya watu wasio na bima kufikia milioni 1327 na kupunguza upungufu wa bajeti ya serikali kuliko ilivyotabiriwa mwanzoni.,1
"Yaonekana kwamba katika njia fulani, Bunge linashindwa kabisa kujua jinsi ya kujitibu, wakati wa kutokutumia wakati wa dharura, na wakati wa kutokutumia wakati wa dharura, na wakati wa kutokuchukua hatua za dharura, lakini kwa hakika lilikubali kwamba kila mmoja wao alikuwa na matatizo ya afya, na kwamba alikuwa ameamua kutopiga kura.",0
"YEHingTON (Routers) - Rais Donald Trump aliinamisha kichwa chake katika Ofisi ya Ovaler mapema mwezi huu, Texas Baptist Pastaster Robert Jeffress na wengine wa U.S. viongozi wa kidini waliweka mikono yao juu ya Trump na kusali kwa ajili ya Kimbunga chasonsonson. Kwa kutumia kamera za televisheni na maripota waliokuwa wakitazama, mandhari hiyo ilikuwa kikumbusha chenye nguvu cha moja ya maoni ya amani na ya kisiasa - uhusiano wake wa karibu na Wakristo wasiotaka mabadiliko.",1
"NEW DELHI (Routers) - India aliunda jopo la maofisa wa serikali ili kuchunguza kesi ambazo katika zile ziitwazo Paradise Papers, habari zilizovuja kuhusu uwekezaji wa watu matajiri na taasisi za baharini. Maofisa kutoka serikali na benki kuu wataendesha na kuchunguza uchunguzi, Wizara ya Fedha ilisema. Hati zilizokuwa zikivuja zilipatikana na Ujerumani akina Lutenis Sudeutsche Zeitung na kushiriki na Shirika la Kimataifa la Waandishi wa Habari (JIC).",1
"YEHINGTON (Wasimamizi) - Wisconsin, Ohio, California na majimbo mengine 10 walisema siku ya Ijumaa walikuwa miongoni mwa serikali ya Urusi iliyolenga katika jitihada za kushawishi uchaguzi wa rais wa 2016 kwa kupendelea Donald Trump ingawa hakukuwa na kura zozote zilizobadilishwa. Idara ya Usalama wa Nyumbani ilihakikisha kwamba ilikuwa imetangaza majimbo ya utendaji lakini serikali ilikataa kuwa uchaguzi, na Rais Trump alikuwa amekataa kujiunga na Urusi, Colorado, jimbo la Texas, na jimbo la Washington.",1
"Mwanamume mmoja kutoka Afrika na Marekani alifunga safari ya usiku akiwa na rafiki yake wa CVS kupitia Carytown, Virginia wakati alipofaulu kufanya jambo lenye kutisha sana hivi kwamba alituma wafanyakazi hao kwenye chumba cha nyuma wakati walipokuwa wakisubiri polisi wawasili na kuuliza kama wangeuza jibini.",0
"Katika mwaka wa 2016, polisi mmoja alifyatua risasi na kuuawa wakati huo, Washington siku ya Jumatano, ambayo inatia alama mara 200 kwamba afisa wa polisi, au mwanachama wa kutekeleza sheria, kwa mujibu wa takwimu zilizokusanywa na kila mtu aliyehusika katika matukio ya matukio ya uhalifu.",0
Mwanamwanaharakati wa Jamhuri ya Marekani kwa muda mrefu huko Wisconsin anachukizwa sana na Donald Trump na GOP kukataa kumnyang'anya kwamba yeye ameacha karamu na kuwanyang'anya mpya kwenye mtandao wa Twita. Marybeth Glenn amekuwa akitetea mashtaka ya ngono lakini Donald Trump anasema kwamba alikuwa akijaribu kuwanyang'anya wanawake wake.,0
"Don happ haspeli Bill Maher kumpa Donald Trump fursa. Kwa sababu yeye hukuambia ukweli kuhusu ni kwa nini ameshinda katika ukumbi wa CNN ambao utarusha hewa siku ya Alhamisi, kwa hakika kampuni ya American Time ilimshambulia muungaji mkono baada ya kuombwa ijipe Trump nafasi.",0
"SCRAMENTO, Calif. (Wasimamizi wa serikali) - Laura Russo ni aina tu ya wapiga kura wahitaji, lakini chama kilipendekeza kodi dhidi ya serikali, ambayo inatia ndani mapunguzo ya kodi kwa ajili ya serikali, kodi za serikali na kodi za mali, bado inaisukuma nyumbani kwake.",1
"Akitoa maoni yake, John Lewis, ambaye karibu adhabihu maisha yake kwa ajili ya upigaji kura huko Selma, Alabama wakati wa Harakati ya Haki za Kiraia, alisema siku ya Ijumaa wakati wa mahojiano na Chuck Todd.",0
"Karma ni mpiga kura na Kiongozi wa Seneti Mitch McConen anagundua kwamba kwa karibu mwaka mmoja, wa Republicans alimfungia Rais Obama si rais wa Merrick Garland katika mahakama ya juu kabisa ya kukataa kufanya kazi zao kwa sababu ya chuki na dharau.",0
Martinkot Shkreli ni mtambaaji na si kwa sababu tu alipandisha bei ya dawa za kuokoa uhai wakati huo alitumia kila saa ya faragha kutetea uamuzi huo mbaya au yoyote ya mambo mengine mabaya ambayo amekuwa akifanya hapo awali.,0
"Hivi karibuni, Donald Trump akawa kiongozi mkuu wa pili kuchaguliwa katika historia ili kuchapisha jarida linalozungumzia uhalifu uliofanywa na baadhi ya watu waliotaka kumwua Adolf Hitler (kwa kawaida kuchapisha orodha ya uhalifu unaodaiwa kufanywa na Wayahudi) na Donald Trump pamoja na Detainrow Report, kichapo cha kawaida cha uhalifu kilichodaiwa kuwa na wahamiaji.",0
"Donald Trump mzungumzaji wa hivi karibuni wa uchaguzi wa kihobeli ni hatari, kwa kuwa inadhoofisha tumaini la Wamarekani katika mchakato wa uchaguzi. Badala yake, kumekuwa na madai ya kuendelea kutilia sumu akili za waungaji mkono wake waliohasiwa akili.",0
"Kwa muda sasa, mchekeshaji Scott Rogowsky amekuwa akisafiri kwenye reli ya chini ya ardhi ya New York City akiwa na vitabu bandia ambavyo vina jalada la vitabu. Katika video mpya, yeye hukaza fikira zote juu ya Donald Trump, familia yake, Mike Pence, na baadhi ya wanashenzi. Baadhi ya vichwa vyake vinatia ndani majina yake ya utani kwa ajili ya mambo halisi. Katika video mpya, yeye huzingatia sana kile kilichoonekana kuwa cha maana sana hapa katika mchezo wa video, Rogosh.",0
"Kwa kuwa tayari sisi ni Wakristo, lakini sasa tunajichukia sana. Kama ilivyo kawaida, watoto wetu hujikuta katika hali mbaya, ndivyo watakavyoonekana kuwa wenye hasira.",0
"Katika siku ya Jumapili, Trump alisalimu amri na umati wa waandamanaji waliokuwa wakimpinga. Yaonekana vyombo vya habari viliripoti juu ya waandamanaji wengine.",0
"Kwa kadiri ambavyo kuna mivuko mingi, ni wazi kwamba Donald Trump si dikteta tu, ana wasiwasi sana hivi kwamba wasaidizi wa kila siku wangempa habari za uongo na za kurai ili kumfanya kijana huyo asipatwe na huduma ya Twita.",0
"Wakati mmoja mwandishi wa habari wa CBS, Rebecca Shabad angeweza kuwa mtu wa kwanza kuona kuku mkubwa mwenye pumzi wakati huo akiwa nyuma ya nyumba ya White House, lakini yeye alikuwa mtu wa kwanza kutwiti kuhusu jambo hilo: BREAKINGN: Kuna kuku anayeng'aa sana nyuma ya Nyumba Nyeyeyeyeupe, lakini mwenye furaha ambaye angepatikana katika kipindi cha miaka ya mapema zaidi nchini China, na ambaye Huslesia alikiona kuwa ni mapumziko.",0
"Wakati Rais Obama ameamuru tathmini kamili ya ushiriki wa Urusi katika hatua ya kukata shauri na kuingilia katika uchaguzi wa rais wa Marekani, na anataka kuwa kwenye dawati lake kabla hajaondoka madarakani.",0
BEIJING (Routers) - Chama cha juu cha Biashara nchini China alisema mnamo Jumanne ilikuwa na wasiwasi kwamba Rais Donald Trumps hakuwa anafanya matayarisho ya kutosha kwa ajili ya mazungumzo juu ya ukosefu wa usawaziko wa kiuchumi kabla ya ziara yake ya Novemba.,1
"Akichunguza mashtaka ya kipekee, Robert Mueller anaonekana kuwa ameanzisha uchunguzi wake kuhusu kashfa ya Trump na Urusi.Poresi wa kwanza wa mashtaka walifunguliwa kwa mujibu wa CNN, na mtu fulani anaweza kuchukuliwa kwa haki katika muda wa siku chache tu. Wakati wa kipindi hicho, yeye pia anaonekana kuwa anajitupa kwenye taulo kwa ajili ya uchunguzi wao, na wa Republicans ikiwa ni pamoja na Trump anaendesha maombi yao ya uchunguzi kwa ajili ya Hillary na Urani One, Muell bado anafanya kazi yake.",0
"BEIJING (Routers) - Taiwan ndiyo suala muhimu zaidi na lenye hisia katika Sino-U. Katika Taiwan, Rais wa China Xi Jinling alisema kuwa Rais Donald Trump siku ya Alhamisi, kabla ya kusherehekea Trump akitoa wito wa ushindani kutoka kwa rais wa Taiwani, China ya Kusini na serikali ya Marekani imeamua kuwa ni serikali yenye msimamo mkali.",1
"Katika kile ambacho huenda ikawa ndio mwanzo wa mwisho wa mkutano wa Donald Trump sure kama *wart, taarifa zaidi zimefunuliwa na Washington Post zikionyesha kuwa Trump ana uhusiano na Urusi, si kwamba Sessions alizungumza na Urusi, alidanganya juu ya hilo: Kisha, Jeff Sessions (R-Ala).",0
"Akitumia kompyuta, Trump na wafanyakazi wake wana uhakika sana kwamba vyombo vya habari vinajibu maswali mengi, kwa sababu maoni ya kisayansi huwa yanamfanya achunguze kila kitu anachokitaka.",0
"Kwa kutumia picha ya video ya mwaka wa 2005 Access Hollywood kumufunua rais wa Republicmine Donald Trump akisema maneno machafu yaliyomfunua kuwa mnyafuaji wa ngono, kumekuwa na mtu yeyote mwenye uwezo wa kumtetea.",0
"Kwa sababu Neil Cavuto alipokuwa akishughulika na hasira yake kupitia siku ya Jumanne alikuwa aki hasira kali dhidi ya vyombo vya habari na kwa hakika atabandikwa jina la habari bandia kwa ajili ya kulipiza kisasi kwa sababu ya jinsi alivyopambana na vyombo vya habari, Trump alishambulia vyombo vya habari badala ya kuheshimu askari 29,000 wa Marekani ambao walikufa kutokana na D-Hati 73 iliyopita.",0
"Chama cha Republichot kinajaribu kuwa na hali ngumu zaidi ya kuwa na mtazamo mpya wa afya ni msiba ambao utawaumiza watu wa Marekani zaidi ya kitu chochote. Kwa wakati ambapo serikali imeripotiwa sana kwamba raia wa Marekani wanaridhika sana na Obama na wangependa kuudumisha, Rep. Jim Jordan (R-OH) amejaribu kuwa wewe ni ukweli wa afya na serikali, na hata hivyo, yeye hakutarajia kwamba utachukuliwa na mwenyeji wa Cumomou kwa ujumla wa nchi hiyo.",0
"MYHINGTON (Waongozi wa Bunge) - Rais wa Marekani Donald Trump atakutana na wabunge wa Jamhuri ya Republicans kwenye mpango wao wa kila juma Jumanne iliyofuata, mwanachama wa Baraza Kuu la Seneti, alisema siku ya Alhamisi.",1
"MYHINTON (Watangazaji) - Rais wa Marekani Donald Trump atamkaribisha Waziri Mkuu wa Thailand Saliuth Chan-ocha kwenye Ikulu ya White House mnamo Oct. 2, sio Oct. 3 kama ilivyotangazwa awali, Ikulu Nyeupe ilisema katika tamko siku ya Alhamisi.",1
"Kwa kuwa Republicans alikuwa na tatizo la kwenda likizoni na kucheza gofu, watampinga Donald Trump zaidi, kwa sababu wakati huo Rais Obama na familia yake walikuwa wakihamia White House na kutumia wakati mchache wa likizo kuliko rais mwingine yeyote wa Jamhuri katika miaka 40 iliyopita.",0
"MYHINGTON (Routers) - Mkutano muhimu kati ya Republicans katika Nyumba ya Wawakilishi ya Marekani ulimalizika Alhamisi bila kuridhiana juu ya pendekezo la kuondoa kodi ya serikali na kodi ya mitaa, mwandishi wa juu wa kodi ya nyumba aliwaambia waandishi wa habari.",1
"Kabla ya hapo, kulikuwa na matukio yanayovuja ya sheria ya uandikishaji wa sheria ambayo ingemtoza Rais Obama s rasmi ulinzi kwa wafanyakazi wa LGBTQ. Pia kulikuwa na tetesi kwamba Donald Trump angetia sahihi sheria ya uhuru wa kidini ambayo ingehalalisha ubaguzi nchini kote. Hata hivyo, Trump na makamu wake maarufu wa rais, Mike Pence, waliingilia kati ya serikali: Trump, mwana wake Janed Krushner na IvanJka, na IvanJarka aliazimia kwamba alikuwa na msimamo mkali dhidi ya serikali.",0
"ASPEPPPPPECK, mtaalamu wa mambo ya kisiasa, mtaalamu wa mambo ya kisiasa, na mtaalamu wa mambo ya kisiasa, Richard Conspel, alisema kuwa raia wa Urusi hawajakubali kamwe kutoa maoni yao.",0
"Republicans aapa kuhakikisha kuwa Mahakama Kuu ya Trump imepiga kura kidogo tu kwa sababu ya kupotea kwa picha zao zisizoweza kudhibitiwa. Katika Jumanne, CBS aliripoti kwamba Democrators alifaulu kukusanya kura 41 za kumwua Donald Trump na wenzake wiki moja: Uchaguzi wa 41 dhidi ya Dicero. Chris Coons wa Delaware ambaye alitangaza uamuzi wake siku ya Jumatatu wakati Kama Kama Kamati ya Kura ya Kura atakutana kwenye kura ya Ghor. Donald Trump na wenzake wa chama cha Southader alisema kwamba kura zake zilichukuliwa na serikali na serikali.",0
"Akiwa na Donald Trump snide mountani na kichaa cha twiti Jumamosi asubuhi, iliacha huduma ya Twita kwa hisi ya ujumla ya maneno na utani kuhusu jinsi ambavyo Mfalme Prespented *pter alionekana kuwa. Mtu mmoja ambaye alikuwa na uwezo wa kuruhusu dakika hii ipite bila kuicheka kabisa, kwa kuwa Stephen King King King.",0
"Ingawa vyombo vikuu vya habari na mahadhari ya Hillary huendelea na shughuli zake za afya na harakati zake za kukataa kufunua mchochota wa pafu, wahariri wawili wa magazeti makubwa wanafikiri kwamba Trump kodi bado ni kubwa sana.",0
"Jana, Drim nomine Hillary Clinton alilazimika kuacha kumbukumbu ya tarehe 9/11 katika New York City baada ya kuugua. Ingawa kulikuwa na maelezo ya kutosha kuhusu ni kwa nini Katibu wa zamani wa Serikali alilazimika kuacha tukio hilo mapema (alipimwa kwa mchochota wa pafu), wapinzani wake wa njama katika mtandao wa twita wamekuwa wakifanya kazi ya ziada ili kumharibia Clinton jina baada ya yeye kutokea tena kwa binti yake Chelsea miaka michache tu baada ya kulazimishwa ndani ya gari na timu yake ya usalama.",0
"Kwa upande mmoja, Donald Trump alikuwa na akaunti yake ya Twita iliyochukuliwa na wasaidizi wake. Hata wanajua kwamba Donaldhen Bannon, ambaye alikuwa meneja wa kampeni ya kijeshi wakati alipokuwa akishughulika na jeshi la Marekani.",0
"Kwa sababu ya mafunuo mapya ya Trump Adescides ya kuwasiliana na Urusi kwa kupiga kelele leo katikati ya visa vya kashifa vinavyomkabili rais, kile kipindi cha miaka 70 cha uzoevu wa Twita kilifanyika kwenye akaunti yake ya kijamii Alhamisi asubuhi.",0
